jd,ra_c,dec_c,tilename,limmag5,filter
2459553.759722222,160.85106382978725,-29.999999999999915,T0727,20.44,L
2459553.761111111,214.6153846153846,17.14285714285704,T1895,20.44,L
2459553.7625,190.3846153846154,-17.14285714285704,T1033,20.44,L
2459553.763888889,217.42574257425744,21.42857142857133,T1998,20.44,L
2459553.765277778,211.9626168224299,8.571428571428456,T1683,20.44,L
2459553.7666666666,210.0,4.285714285714164,T1575,20.44,L
2459553.7680555554,164.6808510638298,-29.999999999999915,T0728,20.44,L
2459553.769444444,208.07339449541286,0.0,T1466,20.44,L
2459553.7708333335,201.86915887850466,-8.571428571428456,T1248,20.44,L
2459553.7722222223,180.0,-25.714285714285623,T0828,20.44,L
2459553.773611111,220.990099009901,21.42857142857133,T1999,20.44,L
2459553.775,188.9108910891089,-21.42857142857133,T0930,20.44,L
2459553.7763888887,213.33333333333334,4.285714285714164,T1576,20.44,L
2459553.777777778,200.37735849056605,-12.857142857142748,T1141,20.44,L
2459553.779166667,205.23364485981307,-8.571428571428456,T1249,20.44,L
2459553.7805555556,221.53846153846155,17.14285714285704,T1897,20.44,L
2459553.7819444444,197.30769230769232,-17.14285714285704,T1035,20.44,L
2459553.783333333,210.0,-4.285714285714164,T1358,20.44,L
2459553.784722222,218.69158878504672,8.571428571428456,T1685,20.44,L
2459553.7861111113,216.66666666666669,4.285714285714164,T1577,20.44,L
2459553.7875,214.67889908256882,0.0,T1468,20.44,L
2459554.298611111,270.0,42.85714285714279,T2465,20.44,L
2459554.3,56.0,34.28571428571421,T2244,20.44,L
2459554.301388889,293.33333333333337,-4.285714285714164,T1383,20.44,L
2459554.302777778,319.59183673469386,-25.714285714285623,T0866,20.44,L
2459554.3041666667,30.566037735849058,-12.857142857142748,T1091,20.44,L
2459554.3055555555,302.26415094339626,-12.857142857142748,T1171,20.44,L
2459554.3069444443,53.46534653465346,21.42857142857133,T1952,20.44,L
2459554.308333333,313.66336633663366,-21.42857142857133,T0965,20.44,L
2459554.3097222224,299.4392523364486,-8.571428571428456,T1277,20.44,L
2459554.311111111,296.6666666666667,-4.285714285714164,T1384,20.44,L
2459554.3125,280.0,85.71428571428571,T2911,20.44,L
2459554.313888889,68.93617021276596,64.28571428571425,T2752,20.44,L
2459554.3152777776,305.66037735849056,-12.857142857142748,T1172,20.44,L
2459554.316666667,58.775510204081634,25.714285714285623,T2054,20.44,L
2459554.3180555557,282.8571428571429,25.714285714285623,T2115,20.44,L
2459554.3194444445,72.0,77.14285714285712,T2867,20.44,L
2459554.3208333333,50.0,4.285714285714164,T1527,20.44,L
2459554.322222222,64.0,34.28571428571421,T2246,20.44,L
2459554.323611111,72.0,59.99999999999996,T2699,20.44,L
2459554.325,274.90909090909093,59.99999999999996,T2730,20.44,L
2459554.326388889,60.5940594059406,21.42857142857133,T1954,20.44,L
2459554.327777778,34.61538461538461,-17.14285714285704,T0988,20.44,L
2459554.3291666666,65.1063829787234,29.999999999999915,T2153,20.44,L
2459554.3305555554,67.76470588235294,38.5714285714285,T2336,20.44,L
2459554.331944444,280.5882352941176,51.428571428571374,T2612,20.44,L
2459554.3333333335,68.0,34.28571428571421,T2247,20.44,L
2459554.3347222223,287.2340425531915,29.999999999999915,T2211,20.44,L
2459554.336111111,64.15841584158416,21.42857142857133,T1955,20.44,L
2459554.3375,78.75,72.85714285714283,T2837,20.44,L
2459554.3388888887,61.132075471698116,12.857142857142748,T1745,20.44,L
2459554.340277778,68.93617021276596,29.999999999999915,T2154,20.44,L
2459554.341666667,76.72131147540983,55.714285714285666,T2640,20.44,L
2459554.3430555556,78.54545454545455,59.99999999999996,T2700,20.44,L
2459554.3444444444,315.8490566037736,-12.857142857142748,T1175,20.44,L
2459554.345833333,65.76923076923077,17.14285714285704,T1852,20.44,L
2459554.347222222,35.64356435643565,-21.42857142857133,T0887,20.44,L
2459554.3486111113,327.9207920792079,-21.42857142857133,T0969,20.44,L
2459554.35,283.40425531914894,64.28571428571425,T2780,20.44,L
2459554.351388889,302.803738317757,8.571428571428456,T1710,20.44,L
2459554.3527777777,76.23529411764706,38.5714285714285,T2338,20.44,L
2459554.3541666665,294.8936170212766,29.999999999999915,T2213,20.44,L
2459554.355555556,302.26415094339626,12.857142857142748,T1816,20.44,L
2459554.3569444446,325.3846153846154,-17.14285714285704,T1072,20.44,L
2459554.3583333334,297.55102040816325,25.714285714285623,T2119,20.44,L
2459554.359722222,306.1682242990654,8.571428571428456,T1711,20.44,L
2459554.361111111,292.5,42.85714285714279,T2470,20.44,L
2459554.3625,67.28971962616822,8.571428571428456,T1640,20.44,L
2459554.363888889,80.47058823529412,38.5714285714285,T2339,20.44,L
2459554.365277778,72.6923076923077,17.14285714285704,T1854,20.44,L
2459554.3666666667,328.84615384615387,-17.14285714285704,T1073,20.44,L
2459554.3680555555,301.2244897959184,25.714285714285623,T2120,20.44,L
2459554.3694444443,84.70588235294117,81.42857142857142,T2891,20.44,L
2459554.370833333,297.0,42.85714285714279,T2471,20.44,L
2459554.3722222224,80.42553191489363,29.999999999999915,T2157,20.44,L
2459554.373611111,66.05504587155964,0.0,T1423,20.44,L
2459554.375,76.15384615384616,17.14285714285704,T1855,20.44,L
2459554.376388889,74.71698113207547,12.857142857142748,T1749,20.44,L
2459554.3777777776,80.81632653061224,25.714285714285623,T2060,20.44,L
2459554.379166667,304.8979591836735,25.714285714285623,T2121,20.44,L
2459554.3805555557,91.63636363636364,59.99999999999996,T2702,20.44,L
2459554.3819444445,312.4528301886793,12.857142857142748,T1819,20.44,L
2459554.3833333333,84.25531914893618,29.999999999999915,T2158,20.44,L
2459554.384722222,304.0,34.28571428571421,T2306,20.44,L
2459554.386111111,90.0,42.85714285714279,T2425,20.44,L
2459554.3875,88.94117647058823,38.5714285714285,T2341,20.44,L
2459554.388888889,88.0,34.28571428571421,T2252,20.44,L
2459554.390277778,92.43243243243244,47.14285714285708,T2504,20.44,L
2459554.3916666666,320.0,4.285714285714164,T1608,20.44,L
2459554.3930555554,329.7196261682243,-8.571428571428456,T1286,20.44,L
2459554.394444444,326.6666666666667,-4.285714285714164,T1393,20.44,L
2459554.3958333335,81.50943396226415,12.857142857142748,T1751,20.44,L
2459554.3972222223,319.6261682242991,8.571428571428456,T1715,20.44,L
2459554.398611111,313.66336633663366,21.42857142857133,T2025,20.44,L
2459554.4,92.0,34.28571428571421,T2253,20.44,L
2459554.4013888887,100.8,77.14285714285712,T2869,20.44,L
2459554.402777778,306.4864864864865,47.14285714285708,T2548,20.44,L
2459554.404166667,326.9724770642202,0.0,T1502,20.44,L
2459554.4055555556,302.40000000000003,77.14285714285712,T2883,20.44,L
2459554.4069444444,312.0,34.28571428571421,T2308,20.44,L
2459554.408333333,91.83673469387756,25.714285714285623,T2063,20.44,L
2459554.409722222,79.26605504587157,0.0,T1427,20.44,L
2459554.4111111113,96.0,34.28571428571421,T2254,20.44,L
2459554.4125,74.01869158878505,-8.571428571428456,T1210,20.44,L
2459554.413888889,306.3829787234043,64.28571428571425,T2783,20.44,L
2459554.4152777777,313.4117647058824,38.5714285714285,T2394,20.44,L
2459554.4166666665,102.16216216216216,47.14285714285708,T2506,20.44,L
2459554.418055556,316.0,34.28571428571421,T2309,20.44,L
2459554.4194444446,108.0,68.57142857142854,T2802,20.44,L
2459554.4208333334,105.88235294117646,81.42857142857142,T2892,20.44,L
2459554.422222222,101.64705882352942,38.5714285714285,T2344,20.44,L
2459554.423611111,91.69811320754718,12.857142857142748,T1754,20.44,L
2459554.425,325.3846153846154,17.14285714285704,T1927,20.44,L
2459554.426388889,356.43564356435644,-21.42857142857133,T0977,20.44,L
2459554.427777778,346.41509433962267,-12.857142857142748,T1184,20.44,L
2459554.4291666667,323.265306122449,25.714285714285623,T2126,20.44,L
2459554.4305555555,107.02702702702703,47.14285714285708,T2507,20.44,L
2459554.4319444443,340.0,-4.285714285714164,T1397,20.44,L
2459554.433333333,104.0,34.28571428571421,T2256,20.44,L
2459554.4347222224,7.346938775510204,-25.714285714285623,T0781,20.44,L
2459554.436111111,67.72277227722772,-21.42857142857133,T0896,20.44,L
2459554.4375,0.0,-21.42857142857133,T0877,20.44,L
2459554.438888889,86.66666666666667,-4.285714285714164,T1321,20.44,L
2459554.4402777776,114.8936170212766,64.28571428571425,T2758,20.44,L
2459554.441666667,93.33333333333334,4.285714285714164,T1540,20.44,L
2459554.4430555557,356.53846153846155,-17.14285714285704,T1081,20.44,L
2459554.4444444445,117.0,68.57142857142854,T2803,20.44,L
2459554.4458333333,71.2871287128713,-21.42857142857133,T0897,20.44,L
2459554.447222222,353.20754716981133,-12.857142857142748,T1186,20.44,L
2459554.448611111,349.9065420560748,-8.571428571428456,T1292,20.44,L
2459554.45,346.6666666666667,-4.285714285714164,T1399,20.44,L
2459554.451388889,328.0,34.28571428571421,T2312,20.44,L
2459554.452777778,0.0,-17.14285714285704,T0978,20.44,L
2459554.4541666666,321.7021276595745,64.28571428571425,T2785,20.44,L
2459554.4555555554,95.77981651376147,0.0,T1432,20.44,L
2459554.456944444,93.33333333333334,-4.285714285714164,T1323,20.44,L
2459554.4583333335,114.3529411764706,38.5714285714285,T2347,20.44,L
2459554.4597222223,334.2857142857143,25.714285714285623,T2129,20.44,L
2459554.461111111,117.0,42.85714285714279,T2431,20.44,L
2459554.4625,3.4615384615384617,-17.14285714285704,T0979,20.44,L
2459554.4638888887,123.75,72.85714285714283,T2841,20.44,L
2459554.465277778,110.4950495049505,21.42857142857133,T1968,20.44,L
2459554.466666667,96.66666666666667,-4.285714285714164,T1324,20.44,L
2459554.4680555556,121.76470588235294,51.428571428571374,T2582,20.44,L
2459554.4694444444,94.2056074766355,-8.571428571428456,T1216,20.44,L
2459554.470833333,108.67924528301887,12.857142857142748,T1759,20.44,L
2459554.472222222,86.53846153846155,-17.14285714285704,T1003,20.44,L
2459554.4736111113,121.5,42.85714285714279,T2432,20.44,L
2459554.475,114.05940594059406,21.42857142857133,T1969,20.44,L
2459554.476388889,330.49180327868856,55.714285714285666,T2683,20.44,L
2459554.4777777777,118.72340425531915,29.999999999999915,T2167,20.44,L
2459554.4791666665,127.05882352941177,81.42857142857142,T2893,20.44,L
2459554.480555556,333.52941176470586,51.428571428571374,T2622,20.44,L
2459554.4819444446,127.05882352941177,51.428571428571374,T2583,20.44,L
2459554.4833333334,111.02803738317756,8.571428571428456,T1653,20.44,L
2459554.484722222,335.6756756756757,47.14285714285708,T2554,20.44,L
2459554.486111111,126.0,42.85714285714279,T2433,20.44,L
2459554.4875,110.0,4.285714285714164,T1545,20.44,L
2459554.488888889,130.9090909090909,59.99999999999996,T2708,20.44,L
2459554.490277778,121.22448979591837,25.714285714285623,T2071,20.44,L
2459554.4916666667,93.46153846153847,-17.14285714285704,T1005,20.44,L
2459554.4930555555,349.61538461538464,17.14285714285704,T1934,20.44,L
2459554.4944444443,135.0,68.57142857142854,T2805,20.44,L
2459554.495833333,3.3333333333333335,-4.285714285714164,T1296,20.44,L
2459554.4972222224,104.29906542056075,-8.571428571428456,T1219,20.44,L
2459554.498611111,338.8235294117647,81.42857142857142,T2903,20.44,L
2459554.5,121.15384615384616,17.14285714285704,T1868,20.44,L
2459554.501388889,112.29357798165138,0.0,T1437,20.44,L
2459554.5027777776,337.5,72.85714285714283,T2860,20.44,L
2459554.504166667,124.75247524752476,21.42857142857133,T1972,20.44,L
2459554.5055555557,92.67326732673267,-21.42857142857133,T0903,20.44,L
2459554.5069444445,340.3636363636364,59.99999999999996,T2740,20.44,L
2459554.5083333333,347.29411764705884,38.5714285714285,T2402,20.44,L
2459554.509722222,130.2127659574468,29.999999999999915,T2170,20.44,L
2459554.511111111,344.11764705882354,51.428571428571374,T2624,20.44,L
2459554.5125,105.28301886792454,-12.857142857142748,T1113,20.44,L
2459554.513888889,13.457943925233645,-8.571428571428456,T1192,20.44,L
2459554.515277778,88.16326530612245,-25.714285714285623,T0803,20.44,L
2459554.5166666666,120.0,4.285714285714164,T1548,20.44,L
2459554.5180555554,0.0,85.71428571428571,T2904,20.44,L
2459554.519444444,144.0,68.57142857142854,T2806,20.44,L
2459554.5208333335,351.5294117647059,38.5714285714285,T2403,20.44,L
2459554.5222222223,136.0,34.28571428571421,T2264,20.44,L
2459554.523611111,139.5,42.85714285714279,T2436,20.44,L
2459554.525,114.39252336448598,-8.571428571428456,T1222,20.44,L
2459554.5263888887,0.0,21.42857142857133,T1937,20.44,L
2459554.527777778,129.05660377358492,12.857142857142748,T1765,20.44,L
2459554.529166667,356.0,34.28571428571421,T2319,20.44,L
2459554.5305555556,127.85046728971962,8.571428571428456,T1658,20.44,L
2459554.5319444444,355.7647058823529,38.5714285714285,T2404,20.44,L
2459554.533333333,140.0,34.28571428571421,T2265,20.44,L
2459554.534722222,117.75700934579439,-8.571428571428456,T1223,20.44,L
2459554.5361111113,144.0,42.85714285714279,T2437,20.44,L
2459554.5375,10.093457943925234,8.571428571428456,T1623,20.44,L
2459554.538888889,351.0,68.57142857142854,T2829,20.44,L
2459554.5402777777,6.923076923076923,17.14285714285704,T1835,20.44,L
2459554.5416666665,150.54545454545456,59.99999999999996,T2711,20.44,L
2459554.543055556,10.18867924528302,12.857142857142748,T1730,20.44,L
2459554.5444444446,139.009900990099,21.42857142857133,T1976,20.44,L
2459554.5458333334,99.18367346938776,-25.714285714285623,T0806,20.44,L
2459554.547222222,3.8297872340425534,29.999999999999915,T2137,20.44,L
2459554.548611111,118.8679245283019,-12.857142857142748,T1117,20.44,L
2459554.55,148.5,42.85714285714279,T2438,20.44,L
2459554.551388889,150.8108108108108,47.14285714285708,T2516,20.44,L
2459554.552777778,153.44262295081967,55.714285714285666,T2653,20.44,L
2459554.5541666667,0.0,81.42857142857142,T2887,20.44,L
2459554.5555555555,139.24528301886792,12.857142857142748,T1768,20.44,L
2459554.5569444443,157.5,72.85714285714283,T2844,20.44,L
2459554.558333333,137.94392523364485,8.571428571428456,T1661,20.44,L
2459554.5597222224,157.0909090909091,59.99999999999996,T2712,20.44,L
2459554.561111111,30.2803738317757,-8.571428571428456,T1197,20.44,L
2459554.5625,16.9811320754717,12.857142857142748,T1732,20.44,L
2459554.563888889,152.47058823529412,38.5714285714285,T2356,20.44,L
2459554.5652777776,4.864864864864865,47.14285714285708,T2486,20.44,L
2459554.566666667,14.257425742574258,21.42857142857133,T1941,20.44,L
2459554.5680555557,133.33333333333334,-4.285714285714164,T1335,20.44,L
2459554.5694444445,162.0,68.57142857142854,T2808,20.44,L
2459554.5708333333,158.8235294117647,51.428571428571374,T2589,20.44,L
2459554.572222222,12.0,34.28571428571421,T2233,20.44,L
2459554.573611111,149.7029702970297,21.42857142857133,T1979,20.44,L
2459554.575,156.7058823529412,38.5714285714285,T2357,20.44,L
2459554.576388889,148.84615384615384,17.14285714285704,T1876,20.44,L
2459554.577777778,45.0,-17.14285714285704,T0991,20.44,L
2459554.5791666666,9.72972972972973,47.14285714285708,T2487,20.44,L
2459554.5805555554,163.63636363636365,59.99999999999996,T2713,20.44,L
2459554.581944444,26.91588785046729,8.571428571428456,T1628,20.44,L
2459554.5833333335,153.26732673267327,21.42857142857133,T1980,20.44,L
2459554.5847222223,164.11764705882354,51.428571428571374,T2590,20.44,L
2459554.586111111,132.45283018867926,-12.857142857142748,T1121,20.44,L
2459554.5875,113.87755102040816,-25.714285714285623,T0810,20.44,L
2459554.5888888887,168.51063829787236,64.28571428571425,T2765,20.44,L
2459554.590277778,11.80327868852459,55.714285714285666,T2629,20.44,L
2459554.591666667,14.594594594594595,47.14285714285708,T2488,20.44,L
2459554.5930555556,156.83168316831683,21.42857142857133,T1981,20.44,L
2459554.5944444444,57.02970297029703,-21.42857142857133,T0893,20.44,L
2459554.595833333,143.33333333333334,-4.285714285714164,T1338,20.44,L
2459554.597222222,13.090909090909092,59.99999999999996,T2690,20.44,L
2459554.5986111113,27.692307692307693,17.14285714285704,T1841,20.44,L
2459554.6,141.30841121495328,-8.571428571428456,T1230,20.44,L
2459554.601388889,14.4,77.14285714285712,T2863,20.44,L
2459554.6027777777,156.22641509433964,12.857142857142748,T1773,20.44,L
2459554.6041666665,36.66666666666667,4.285714285714164,T1523,20.44,L
2459554.605555556,139.24528301886792,-12.857142857142748,T1123,20.44,L
2459554.6069444446,17.704918032786885,55.714285714285666,T2630,20.44,L
2459554.6083333334,26.808510638297875,29.999999999999915,T2143,20.44,L
2459554.609722222,144.6728971962617,-8.571428571428456,T1231,20.44,L
2459554.611111111,37.00934579439252,8.571428571428456,T1631,20.44,L
2459554.6125,165.3061224489796,25.714285714285623,T2083,20.44,L
2459554.613888889,150.0,-4.285714285714164,T1340,20.44,L
2459554.615277778,18.0,68.57142857142854,T2792,20.44,L
2459554.6166666667,138.46153846153845,-17.14285714285704,T1018,20.44,L
2459554.6180555555,28.0,34.28571428571421,T2237,20.44,L
2459554.6194444443,180.0,68.57142857142854,T2810,20.44,L
2459554.620833333,40.373831775700936,8.571428571428456,T1632,20.44,L
2459554.6222222224,173.64705882352942,38.5714285714285,T2361,20.44,L
2459554.623611111,33.06122448979592,25.714285714285623,T2047,20.44,L
2459554.625,153.33333333333334,-4.285714285714164,T1341,20.44,L
2459554.626388889,141.92307692307693,-17.14285714285704,T1019,20.44,L
2459554.6277777776,26.470588235294116,51.428571428571374,T2564,20.44,L
2459554.629166667,180.0,51.428571428571374,T2593,20.44,L
2459554.6305555557,49.54128440366973,0.0,T1418,20.44,L
2459554.6319444445,180.0,47.14285714285708,T2522,20.44,L
2459554.6333333333,29.18918918918919,47.14285714285708,T2491,20.44,L
2459554.634722222,61.132075471698116,-12.857142857142748,T1100,20.44,L
2459554.636111111,57.19626168224299,-8.571428571428456,T1205,20.44,L
2459554.6375,176.17021276595744,29.999999999999915,T2182,20.44,L
2459554.638888889,27.0,68.57142857142854,T2793,20.44,L
2459554.640277778,169.81132075471697,12.857142857142748,T1777,20.44,L
2459554.6416666666,160.0,-4.285714285714164,T1343,20.44,L
2459554.6430555554,173.0769230769231,17.14285714285704,T1883,20.44,L
2459554.644444444,148.84615384615384,-17.14285714285704,T1021,20.44,L
2459554.6458333335,158.13084112149534,-8.571428571428456,T1235,20.44,L
2459554.6472222223,135.91836734693877,-25.714285714285623,T0816,20.44,L
2459554.648611111,36.0,42.85714285714279,T2413,20.44,L
2459554.65,188.85245901639345,55.714285714285666,T2659,20.44,L
2459554.6513888887,171.58878504672896,8.571428571428456,T1671,20.44,L
2459554.652777778,176.53846153846155,17.14285714285704,T1884,20.44,L
2459554.654166667,44.08163265306123,25.714285714285623,T2050,20.44,L
2459554.6555555556,46.336633663366335,21.42857142857133,T1950,20.44,L
2459554.6569444444,50.943396226415096,12.857142857142748,T1742,20.44,L
2459554.658333333,37.05882352941176,51.428571428571374,T2566,20.44,L
2459554.659722222,33.75,72.85714285714283,T2833,20.44,L
2459554.6611111113,40.5,42.85714285714279,T2414,20.44,L
2459554.6625,180.0,17.14285714285704,T1885,20.44,L
2459554.663888889,155.76923076923077,-17.14285714285704,T1023,20.44,L
2459554.6652777777,188.0,34.28571428571421,T2277,20.44,L
2459554.6666666665,194.75409836065575,55.714285714285666,T2660,20.44,L
2459554.668055556,143.26530612244898,-25.714285714285623,T0818,20.44,L
2459554.6694444446,170.0,-4.285714285714164,T1346,20.44,L
2459554.6708333334,130.2127659574468,-29.999999999999915,T0719,20.44,L
2459554.672222222,194.59459459459458,47.14285714285708,T2525,20.44,L
2459554.673611111,185.34653465346534,21.42857142857133,T1989,20.44,L
2459554.675,176.66666666666669,4.285714285714164,T1565,20.44,L
2459554.676388889,183.46153846153848,17.14285714285704,T1886,20.44,L
2459554.677777778,146.9387755102041,-25.714285714285623,T0819,20.44,L
2459554.6791666667,191.48936170212767,29.999999999999915,T2186,20.44,L
2459554.6805555555,134.04255319148936,-29.999999999999915,T0720,20.44,L
2459554.6819444443,186.92307692307693,17.14285714285704,T1887,20.44,L
2459554.683333333,156.83168316831683,-21.42857142857133,T0921,20.44,L
2459554.6847222224,162.6923076923077,-17.14285714285704,T1025,20.44,L
2459554.686111111,199.45945945945945,47.14285714285708,T2526,20.44,L
2459554.6875,186.7924528301887,12.857142857142748,T1782,20.44,L
2459554.688888889,185.0467289719626,8.571428571428456,T1675,20.44,L
2459554.6902777776,183.33333333333334,4.285714285714164,T1567,20.44,L
2459554.691666667,192.4752475247525,21.42857142857133,T1991,20.44,L
2459554.6930555557,181.651376146789,0.0,T1458,20.44,L
2459554.6944444445,206.8085106382979,64.28571428571425,T2770,20.44,L
2459554.6958333333,200.0,85.71428571428571,T2909,20.44,L
2459554.697222222,190.18867924528303,12.857142857142748,T1783,20.44,L
2459554.698611111,188.411214953271,8.571428571428456,T1676,20.44,L
2459554.7,202.5,42.85714285714279,T2450,20.44,L
2459554.701388889,193.84615384615387,17.14285714285704,T1889,20.44,L
2459554.702777778,163.96039603960395,-21.42857142857133,T0923,20.44,L
2459554.7041666666,209.45454545454547,59.99999999999996,T2720,20.44,L
2459554.7055555554,193.58490566037736,12.857142857142748,T1784,20.44,L
2459554.706944444,191.77570093457945,8.571428571428456,T1677,20.44,L
2459554.7083333335,211.76470588235293,81.42857142857142,T2897,20.44,L
2459554.7097222223,213.75,72.85714285714283,T2849,20.44,L
2459554.711111111,199.6039603960396,21.42857142857133,T1993,20.44,L
2459554.7125,209.1891891891892,47.14285714285708,T2528,20.44,L
2459554.7138888887,202.0408163265306,25.714285714285623,T2093,20.44,L
2459554.715277778,207.52941176470588,38.5714285714285,T2369,20.44,L
2459554.716666667,211.76470588235293,51.428571428571374,T2599,20.44,L
2459554.7180555556,193.33333333333334,4.285714285714164,T1570,20.44,L
2459554.7194444444,216.0,68.57142857142854,T2814,20.44,L
2459554.720833333,208.0,34.28571428571421,T2282,20.44,L
2459554.722222222,206.8085106382979,29.999999999999915,T2190,20.44,L
2459554.7236111113,171.0891089108911,-21.42857142857133,T0925,20.44,L
2459554.725,176.53846153846155,-17.14285714285704,T1029,20.44,L
2459554.726388889,203.16831683168317,21.42857142857133,T1994,20.44,L
2459554.7277777777,183.39622641509436,-12.857142857142748,T1136,20.44,L
2459554.7291666665,165.3061224489796,-25.714285714285623,T0824,20.44,L
2459554.730555556,188.411214953271,-8.571428571428456,T1244,20.44,L
2459554.7319444446,180.0,-17.14285714285704,T1030,20.44,L
2459554.7333333334,209.3877551020408,25.714285714285623,T2095,20.44,L
2459554.734722222,193.33333333333334,-4.285714285714164,T1353,20.44,L
2459554.736111111,203.77358490566039,12.857142857142748,T1787,20.44,L
2459554.7375,218.36065573770492,55.714285714285666,T2664,20.44,L
2459554.738888889,216.0,38.5714285714285,T2371,20.44,L
2459554.740277778,191.77570093457945,-8.571428571428456,T1245,20.44,L
2459554.7416666667,210.2970297029703,21.42857142857133,T1996,20.44,L
2459554.7430555555,207.16981132075472,12.857142857142748,T1788,20.44,L
2459554.7444444443,157.0212765957447,-29.999999999999915,T0726,20.44,L
2459554.745833333,190.18867924528303,-12.857142857142748,T1138,20.44,L
2459554.7472222224,222.35294117647058,51.428571428571374,T2601,20.44,L
2459554.748611111,195.14018691588785,-8.571428571428456,T1246,20.44,L
2459554.75,172.6530612244898,-25.714285714285623,T0826,20.44,L
2459554.751388889,220.23529411764707,38.5714285714285,T2372,20.44,L
2459554.7527777776,210.56603773584908,12.857142857142748,T1789,20.44,L
2459554.754166667,220.0,34.28571428571421,T2285,20.44,L
2459554.7555555557,206.66666666666669,4.285714285714164,T1574,20.44,L
2459554.7569444445,181.78217821782178,-21.42857142857133,T0928,20.44,L
2459554.7583333333,198.50467289719626,-8.571428571428456,T1247,20.44,L
2459554.759722222,176.3265306122449,-25.714285714285623,T0827,20.44,L
2459554.761111111,225.0,42.85714285714279,T2455,20.44,L
2459554.7625,185.34653465346534,-21.42857142857133,T0929,20.44,L
2459554.763888889,222.12765957446808,29.999999999999915,T2194,20.44,L
2459554.765277778,196.9811320754717,-12.857142857142748,T1140,20.44,L
2459554.7666666666,224.0,34.28571428571421,T2286,20.44,L
2459554.7680555554,218.0769230769231,17.14285714285704,T1896,20.44,L
2459554.769444444,193.84615384615387,-17.14285714285704,T1034,20.44,L
2459554.7708333335,206.66666666666669,-4.285714285714164,T1357,20.44,L
2459554.7722222223,215.3271028037383,8.571428571428456,T1684,20.44,L
2459554.773611111,217.35849056603774,12.857142857142748,T1791,20.44,L
2459554.775,225.95744680851064,29.999999999999915,T2195,20.44,L
2459554.7763888887,211.37614678899084,0.0,T1467,20.44,L
2459554.777777778,168.51063829787236,-29.999999999999915,T0729,20.44,L
2459554.779166667,197.30769230769232,-17.14285714285704,T1035,20.44,L
2459554.7805555556,183.67346938775512,-25.714285714285623,T0829,20.44,L
2459554.7819444444,192.4752475247525,-21.42857142857133,T0931,20.44,L
2459554.783333333,216.66666666666669,4.285714285714164,T1577,20.44,L
2459554.784722222,203.77358490566039,-12.857142857142748,T1142,20.44,L
2459554.7861111113,208.5981308411215,-8.571428571428456,T1250,20.44,L
2459554.7875,172.3404255319149,-29.999999999999915,T0730,20.44,L
2459555.298611111,36.66666666666667,-4.285714285714164,T1306,20.44,L
2459555.3,268.0851063829787,64.28571428571425,T2778,20.44,L
2459555.301388889,276.0,34.28571428571421,T2299,20.44,L
2459555.302777778,59.294117647058826,38.5714285714285,T2334,20.44,L
2459555.3041666667,67.5,72.85714285714283,T2836,20.44,L
2459555.3055555555,57.4468085106383,29.999999999999915,T2151,20.44,L
2459555.3069444443,275.29411764705884,38.5714285714285,T2385,20.44,L
2459555.308333333,60.0,34.28571428571421,T2245,20.44,L
2459555.3097222224,279.5744680851064,29.999999999999915,T2209,20.44,L
2459555.311111111,270.0,68.57142857142854,T2820,20.44,L
2459555.3125,270.0,72.85714285714283,T2854,20.44,L
2459555.313888889,57.02970297029703,21.42857142857133,T1953,20.44,L
2459555.3152777776,288.6792452830189,12.857142857142748,T1812,20.44,L
2459555.316666667,311.53846153846155,-17.14285714285704,T1068,20.44,L
2459555.3180555557,68.82352941176471,51.428571428571374,T2572,20.44,L
2459555.3194444445,277.2972972972973,47.14285714285708,T2542,20.44,L
2459555.3208333333,279.0,42.85714285714279,T2467,20.44,L
2459555.322222222,53.83177570093458,8.571428571428456,T1636,20.44,L
2459555.323611111,296.6666666666667,4.285714285714164,T1601,20.44,L
2459555.325,286.53061224489795,25.714285714285623,T2116,20.44,L
2459555.326388889,277.3770491803279,55.714285714285666,T2674,20.44,L
2459555.327777778,28.514851485148515,-21.42857142857133,T0885,20.44,L
2459555.3291666666,282.1621621621622,47.14285714285708,T2543,20.44,L
2459555.3305555554,283.5,42.85714285714279,T2468,20.44,L
2459555.331944444,76.59574468085107,64.28571428571425,T2753,20.44,L
2459555.3333333335,52.84403669724771,0.0,T1419,20.44,L
2459555.3347222223,32.07920792079208,-21.42857142857133,T0886,20.44,L
2459555.336111111,306.6666666666667,-4.285714285714164,T1387,20.44,L
2459555.3375,288.0,34.28571428571421,T2302,20.44,L
2459555.3388888887,281.25,72.85714285714283,T2855,20.44,L
2459555.340277778,288.0,38.5714285714285,T2388,20.44,L
2459555.341666667,72.0,34.28571428571421,T2248,20.44,L
2459555.3430555556,56.14678899082569,0.0,T1420,20.44,L
2459555.3444444444,69.79591836734694,25.714285714285623,T2057,20.44,L
2459555.345833333,293.8775510204082,25.714285714285623,T2118,20.44,L
2459555.347222222,77.83783783783784,47.14285714285708,T2501,20.44,L
2459555.3486111113,72.76595744680851,29.999999999999915,T2155,20.44,L
2459555.35,316.2616822429907,-8.571428571428456,T1282,20.44,L
2459555.351388889,292.2352941176471,38.5714285714285,T2389,20.44,L
2459555.3527777777,84.25531914893618,64.28571428571425,T2754,20.44,L
2459555.3541666665,313.33333333333337,-4.285714285714164,T1389,20.44,L
2459555.355555556,63.333333333333336,4.285714285714164,T1531,20.44,L
